2020-12-03,2020-12-01,2020-12-31,22.24%
2020-12-04,2020-12-01,2020-12-31,21.01%
2020-12-05,2020-12-01,2020-12-31,20.05%
2020-12-06,2020-12-01,2020-12-31,19.28%
2020-12-07,2020-12-01,2020-12-31,18.63%
2020-12-14,2020-12-01,2020-12-31,15.87%
2020-12-30,2020-12-01,2020-12-31,13.18%
2021-01-01,2021-01-01,2021-01-31,32.40%
2021-01-02,2021-01-01,2021-01-31,26.13%
2021-01-03,2021-01-01,2021-01-31,22.44%
2021-01-04,2021-01-01,2021-01-31,21.21%
2021-01-05,2021-01-01,2021-01-31,20.26%
2021-01-06,2021-01-01,2021-01-31,19.49%
2021-01-07,2021-01-01,2021-01-31,18.85%
2021-01-14,2021-01-01,2021-01-31,16.09%
2021-01-30,2021-01-01,2021-01-31,13.41%
2021-02-01,2021-02-01,2021-02-28,31.71%
2021-02-02,2021-02-01,2021-02-28,25.61%
2021-02-03,2021-02-01,2021-02-28,22.01%
2021-02-04,2021-02-01,2021-02-28,20.77%
2021-02-05,2021-02-01,2021-02-28,19.81%
2021-02-06,2021-02-01,2021-02-28,19.03%
2021-02-07,2021-02-01,2021-02-28,18.38%
2021-02-14,2021-02-01,2021-02-28,15.61%
2021-02-27,2021-02-01,2021-02-28,12.93%
2021-03-01,2021-03-01,2021-03-31,31.87%
2021-03-02,2021-03-01,2021-03-31,26.07%
2021-03-03,2021-03-01,2021-03-31,22.60%
2021-03-04,2021-03-01,2021-03-31,21.38%
2021-03-05,2021-03-01,2021-03-31,20.44%
2021-03-06,2021-03-01,2021-03-31,19.67%
2021-03-07,2021-03-01,2021-03-31,19.03%
2021-03-14,2021-03-01,2021-03-31,16.28%
2021-03-30,2021-03-01,2021-03-31,13.60%
2021-04-01,2021-04-01,2021-04-30,30.49%
2021-04-02,2021-04-01,2021-04-30,24.68%
2021-04-03,2021-04-01,2021-04-30,21.24%
2021-04-04,2021-04-01,2021-04-30,20.07%
2021-04-05,2021-04-01,2021-04-30,19.17%
2021-04-06,2021-04-01,2021-04-30,18.43%
2021-04-07,2021-04-01,2021-04-30,17.82%
2021-04-14,2021-04-01,2021-04-30,15.20%
2021-04-30,2021-04-01,2021-04-30,12.64%
2021-05-01,2021-05-01,2021-05-31,32.01%
2021-05-02,2021-05-01,2021-05-31,25.67%
2021-05-03,2021-05-01,2021-05-31,21.95%
2021-05-04,2021-05-01,2021-05-31,20.76%
2021-05-05,2021-05-01,2021-05-31,19.85%
2021-05-06,2021-05-01,2021-05-31,19.10%
2021-05-07,2021-05-01,2021-05-31,18.48%
2021-05-14,2021-05-01,2021-05-31,15.81%
2021-05-30,2021-05-01,2021-05-31,13.20%
2021-06-01,2021-06-01,2021-06-30,31.91%
2021-06-02,2021-06-01,2021-06-30,24.49%
2021-06-03,2021-06-01,2021-06-30,20.30%
2021-06-04,2021-06-01,2021-06-30,19.32%
2021-06-05,2021-06-01,2021-06-30,18.55%
2021-06-06,2021-06-01,2021-06-30,17.93%
2021-06-07,2021-06-01,2021-06-30,17.40%
2021-06-14,2021-06-01,2021-06-30,15.13%
2021-06-30,2021-06-01,2021-06-30,12.88%
2021-07-01,2021-07-01,2021-07-31,30.16%
2021-07-02,2021-07-01,2021-07-31,23.44%
2021-07-03,2021-07-01,2021-07-31,19.60%
2021-07-04,2021-07-01,2021-07-31,18.66%
2021-07-05,2021-07-01,2021-07-31,17.92%
2021-07-06,2021-07-01,2021-07-31,17.33%
2021-07-07,2021-07-01,2021-07-31,16.83%
2021-07-14,2021-07-01,2021-07-31,14.65%
2021-07-30,2021-07-01,2021-07-31,12.49%
2021-08-01,2021-08-01,2021-08-31,30.74%
2021-08-02,2021-08-01,2021-08-31,23.94%
2021-08-03,2021-08-01,2021-08-31,20.05%
2021-08-04,2021-08-01,2021-08-31,19.28%
2021-08-05,2021-08-01,2021-08-31,18.68%
2021-08-06,2021-08-01,2021-08-31,18.18%
2021-08-07,2021-08-01,2021-08-31,17.77%
2021-08-14,2021-08-01,2021-08-31,15.92%
2021-08-30,2021-08-01,2021-08-31,14.03%
2021-09-01,2021-09-01,2021-09-30,31.18%
2021-09-02,2021-09-01,2021-09-30,24.16%
2021-09-03,2021-09-01,2021-09-30,20.16%
2021-09-04,2021-09-01,2021-09-30,19.42%
2021-09-05,2021-09-01,2021-09-30,18.84%
2021-09-06,2021-09-01,2021-09-30,18.36%
2021-09-07,2021-09-01,2021-09-30,17.96%
2021-09-14,2021-09-01,2021-09-30,16.17%
2021-09-30,2021-09-01,2021-09-30,14.33%
2021-10-01,2021-10-01,2021-10-31,30.50%
2021-10-02,2021-10-01,2021-10-31,23.72%
2021-10-03,2021-10-01,2021-10-31,19.84%
2021-10-04,2021-10-01,2021-10-31,19.13%
2021-10-05,2021-10-01,2021-10-31,18.58%
2021-10-06,2021-10-01,2021-10-31,18.12%
2021-10-07,2021-10-01,2021-10-31,17.73%
2021-10-14,2021-10-01,2021-10-31,16.01%
2021-10-30,2021-10-01,2021-10-31,14.23%
2021-11-01,2021-11-01,2021-11-30,31.75%
2021-11-02,2021-11-01,2021-11-30,24.67%
2021-11-03,2021-11-01,2021-11-30,20.62%
2021-11-04,2021-11-01,2021-11-30,19.77%
2021-11-05,2021-11-01,2021-11-30,19.10%
2021-11-06,2021-11-01,2021-11-30,18.55%
2021-11-07,2021-11-01,2021-11-30,18.09%
2021-11-14,2021-11-01,2021-11-30,16.06%
2021-11-30,2021-11-01,2021-11-30,14.00%
2021-12-01,2021-12-01,2021-12-31,32.53%
2021-12-02,2021-12-01,2021-12-31,25.18%
2021-12-03,2021-12-01,2021-12-31,20.99%
2021-12-04,2021-12-01,2021-12-31,20.03%
2021-12-05,2021-12-01,2021-12-31,19.28%
2021-12-06,2021-12-01,2021-12-31,18.67%
2021-12-07,2021-12-01,2021-12-31,18.16%
2021-12-14,2021-12-01,2021-12-31,15.91%
2021-12-30,2021-12-01,2021-12-31,13.67%
