2020-05-14,2020-05-01,2020-05-31,10.10%
2020-05-30,2020-05-01,2020-05-31,6.08%
2020-06-01,2020-06-01,2020-06-30,42.76%
2020-06-02,2020-06-01,2020-06-30,32.06%
2020-06-03,2020-06-01,2020-06-30,26.14%
2020-06-04,2020-06-01,2020-06-30,22.82%
2020-06-05,2020-06-01,2020-06-30,20.42%
2020-06-06,2020-06-01,2020-06-30,18.59%
2020-06-07,2020-06-01,2020-06-30,17.14%
2020-06-14,2020-06-01,2020-06-30,11.69%
2020-06-30,2020-06-01,2020-06-30,7.51%
2020-07-01,2020-07-01,2020-07-31,51.49%
2020-07-02,2020-07-01,2020-07-31,41.62%
2020-07-03,2020-07-01,2020-07-31,35.79%
2020-07-04,2020-07-01,2020-07-31,32.19%
2020-07-05,2020-07-01,2020-07-31,29.52%
2020-07-06,2020-07-01,2020-07-31,27.43%
2020-07-07,2020-07-01,2020-07-31,25.75%
2020-07-14,2020-07-01,2020-07-31,19.10%
2020-07-30,2020-07-01,2020-07-31,13.53%
2020-08-01,2020-08-01,2020-08-31,53.36%
2020-08-02,2020-08-01,2020-08-31,42.91%
2020-08-03,2020-08-01,2020-08-31,36.76%
2020-08-04,2020-08-01,2020-08-31,32.71%
2020-08-05,2020-08-01,2020-08-31,29.73%
2020-08-06,2020-08-01,2020-08-31,27.42%
2020-08-07,2020-08-01,2020-08-31,25.57%
2020-08-14,2020-08-01,2020-08-31,18.39%
2020-08-30,2020-08-01,2020-08-31,12.57%
2020-09-01,2020-09-01,2020-09-30,49.19%
2020-09-02,2020-09-01,2020-09-30,38.83%
2020-09-03,2020-09-01,2020-09-30,32.83%
2020-09-04,2020-09-01,2020-09-30,28.98%
2020-09-05,2020-09-01,2020-09-30,26.17%
2020-09-06,2020-09-01,2020-09-30,24.01%
2020-09-07,2020-09-01,2020-09-30,22.28%
2020-09-14,2020-09-01,2020-09-30,15.67%
2020-09-30,2020-09-01,2020-09-30,10.44%
2020-10-01,2020-10-01,2020-10-31,45.28%
2020-10-02,2020-10-01,2020-10-31,35.09%
2020-10-03,2020-10-01,2020-10-31,29.29%
2020-10-04,2020-10-01,2020-10-31,25.33%
2020-10-05,2020-10-01,2020-10-31,22.50%
2020-10-06,2020-10-01,2020-10-31,20.35%
2020-10-07,2020-10-01,2020-10-31,18.66%
2020-10-14,2020-10-01,2020-10-31,12.40%
2020-10-30,2020-10-01,2020-10-31,7.73%
2020-11-01,2020-11-01,2020-11-30,40.35%
2020-11-02,2020-11-01,2020-11-30,30.69%
2020-11-03,2020-11-01,2020-11-30,25.27%
2020-11-04,2020-11-01,2020-11-30,22.24%
2020-11-05,2020-11-01,2020-11-30,20.03%
2020-11-06,2020-11-01,2020-11-30,18.34%
2020-11-07,2020-11-01,2020-11-30,16.99%
2020-11-14,2020-11-01,2020-11-30,11.85%
2020-11-30,2020-11-01,2020-11-30,7.82%
2020-12-01,2020-12-01,2020-12-31,40.65%
2020-12-02,2020-12-01,2020-12-31,30.96%
2020-12-03,2020-12-01,2020-12-31,25.52%
2020-12-04,2020-12-01,2020-12-31,22.14%
2020-12-05,2020-12-01,2020-12-31,19.72%
2020-12-06,2020-12-01,2020-12-31,17.88%
2020-12-07,2020-12-01,2020-12-31,16.43%
2020-12-14,2020-12-01,2020-12-31,11.02%
2020-12-30,2020-12-01,2020-12-31,6.94%
2021-01-01,2021-01-01,2021-01-31,38.39%
2021-01-02,2021-01-01,2021-01-31,28.51%
2021-01-03,2021-01-01,2021-01-31,23.09%
2021-01-04,2021-01-01,2021-01-31,20.37%
2021-01-05,2021-01-01,2021-01-31,18.38%
2021-01-06,2021-01-01,2021-01-31,16.86%
2021-01-07,2021-01-01,2021-01-31,15.64%
2021-01-14,2021-01-01,2021-01-31,10.99%
2021-01-30,2021-01-01,2021-01-31,7.31%
2021-02-01,2021-02-01,2021-02-28,36.09%
2021-02-02,2021-02-01,2021-02-28,26.74%
2021-02-03,2021-02-01,2021-02-28,21.61%
2021-02-04,2021-02-01,2021-02-28,19.13%
2021-02-05,2021-02-01,2021-02-28,17.31%
2021-02-06,2021-02-01,2021-02-28,15.91%
2021-02-07,2021-02-01,2021-02-28,14.79%
2021-02-14,2021-02-01,2021-02-28,10.49%
2021-02-27,2021-02-01,2021-02-28,7.05%
2021-03-01,2021-03-01,2021-03-31,38.02%
2021-03-02,2021-03-01,2021-03-31,27.88%
2021-03-03,2021-03-01,2021-03-31,22.37%
2021-03-04,2021-03-01,2021-03-31,19.36%
2021-03-05,2021-03-01,2021-03-31,17.20%
2021-03-06,2021-03-01,2021-03-31,15.56%
2021-03-07,2021-03-01,2021-03-31,14.27%
2021-03-14,2021-03-01,2021-03-31,9.49%
2021-03-30,2021-03-01,2021-03-31,5.93%
2021-04-01,2021-04-01,2021-04-30,37.00%
2021-04-02,2021-04-01,2021-04-30,27.52%
2021-04-03,2021-04-01,2021-04-30,22.30%
2021-04-04,2021-04-01,2021-04-30,19.44%
2021-04-05,2021-04-01,2021-04-30,17.38%
2021-04-06,2021-04-01,2021-04-30,15.81%
2021-04-07,2021-04-01,2021-04-30,14.57%
2021-04-14,2021-04-01,2021-04-30,9.90%
2021-04-30,2021-04-01,2021-04-30,6.33%
2021-05-01,2021-05-01,2021-05-31,34.12%
2021-05-02,2021-05-01,2021-05-31,24.90%
2021-05-03,2021-05-01,2021-05-31,19.92%
2021-05-04,2021-05-01,2021-05-31,17.49%
2021-05-05,2021-05-01,2021-05-31,15.73%
2021-05-06,2021-05-01,2021-05-31,14.38%
2021-05-07,2021-05-01,2021-05-31,13.31%
2021-05-14,2021-05-01,2021-05-31,9.23%
2021-05-30,2021-05-01,2021-05-31,6.05%
2021-06-01,2021-06-01,2021-06-30,34.77%
2021-06-02,2021-06-01,2021-06-30,25.20%
2021-06-03,2021-06-01,2021-06-30,20.05%
2021-06-04,2021-06-01,2021-06-30,17.83%
2021-06-05,2021-06-01,2021-06-30,16.20%
2021-06-06,2021-06-01,2021-06-30,14.93%
2021-06-07,2021-06-01,2021-06-30,13.92%
2021-06-14,2021-06-01,2021-06-30,10.00%
2021-06-30,2021-06-01,2021-06-30,6.82%
2021-07-01,2021-07-01,2021-07-31,34.25%
2021-07-02,2021-07-01,2021-07-31,23.27%
2021-07-03,2021-07-01,2021-07-31,17.69%
2021-07-04,2021-07-01,2021-07-31,15.37%
2021-07-05,2021-07-01,2021-07-31,13.70%
2021-07-06,2021-07-01,2021-07-31,12.43%
2021-07-07,2021-07-01,2021-07-31,11.42%
2021-07-14,2021-07-01,2021-07-31,7.68%
2021-07-30,2021-07-01,2021-07-31,4.86%
2021-08-01,2021-08-01,2021-08-31,32.79%
2021-08-02,2021-08-01,2021-08-31,23.33%
2021-08-03,2021-08-01,2021-08-31,18.33%
2021-08-04,2021-08-01,2021-08-31,16.40%
2021-08-05,2021-08-01,2021-08-31,14.98%
2021-08-06,2021-08-01,2021-08-31,13.88%
2021-08-07,2021-08-01,2021-08-31,12.99%
2021-08-14,2021-08-01,2021-08-31,9.51%
2021-08-30,2021-08-01,2021-08-31,6.63%
2021-09-01,2021-09-01,2021-09-30,33.76%
2021-09-02,2021-09-01,2021-09-30,24.38%
2021-09-03,2021-09-01,2021-09-30,19.36%
2021-09-04,2021-09-01,2021-09-30,17.44%
2021-09-05,2021-09-01,2021-09-30,16.02%
2021-09-06,2021-09-01,2021-09-30,14.90%
2021-09-07,2021-09-01,2021-09-30,14.00%
2021-09-14,2021-09-01,2021-09-30,10.44%
2021-09-30,2021-09-01,2021-09-30,7.44%
2021-10-01,2021-10-01,2021-10-31,33.99%
2021-10-02,2021-10-01,2021-10-31,24.26%
2021-10-03,2021-10-01,2021-10-31,19.10%
2021-10-04,2021-10-01,2021-10-31,17.07%
2021-10-05,2021-10-01,2021-10-31,15.57%
2021-10-06,2021-10-01,2021-10-31,14.40%
2021-10-07,2021-10-01,2021-10-31,13.47%
2021-10-14,2021-10-01,2021-10-31,9.81%
2021-10-30,2021-10-01,2021-10-31,6.80%
2021-11-01,2021-11-01,2021-11-30,33.94%
2021-11-02,2021-11-01,2021-11-30,24.55%
2021-11-03,2021-11-01,2021-11-30,19.51%
2021-11-04,2021-11-01,2021-11-30,17.47%
2021-11-05,2021-11-01,2021-11-30,15.96%
2021-11-06,2021-11-01,2021-11-30,14.79%
2021-11-07,2021-11-01,2021-11-30,13.84%
2021-11-14,2021-11-01,2021-11-30,10.14%
2021-11-30,2021-11-01,2021-11-30,7.07%
2021-12-01,2021-12-01,2021-12-31,34.85%
2021-12-02,2021-12-01,2021-12-31,25.23%
2021-12-03,2021-12-01,2021-12-31,20.06%
2021-12-04,2021-12-01,2021-12-31,17.74%
2021-12-05,2021-12-01,2021-12-31,16.05%
2021-12-06,2021-12-01,2021-12-31,14.75%
2021-12-07,2021-12-01,2021-12-31,13.71%
2021-12-14,2021-12-01,2021-12-31,9.71%
2021-12-30,2021-12-01,2021-12-31,6.52%
