2021-01-01,2021-01-01,2021-01-31,32.85%
2021-01-02,2021-01-01,2021-01-31,24.91%
2021-01-03,2021-01-01,2021-01-31,20.47%
2021-01-04,2021-01-01,2021-01-31,18.99%
2021-01-05,2021-01-01,2021-01-31,17.86%
2021-01-06,2021-01-01,2021-01-31,16.95%
2021-01-07,2021-01-01,2021-01-31,16.21%
2021-01-14,2021-01-01,2021-01-31,13.11%
2021-01-30,2021-01-01,2021-01-31,10.27%
2021-02-01,2021-02-01,2021-02-28,31.58%
2021-02-02,2021-02-01,2021-02-28,22.77%
2021-02-03,2021-02-01,2021-02-28,18.06%
2021-02-04,2021-02-01,2021-02-28,17.00%
2021-02-05,2021-02-01,2021-02-28,16.18%
2021-02-06,2021-02-01,2021-02-28,15.52%
2021-02-07,2021-02-01,2021-02-28,14.97%
2021-02-14,2021-02-01,2021-02-28,12.62%
2021-02-27,2021-02-01,2021-02-28,10.37%
2021-03-01,2021-03-01,2021-03-31,33.19%
2021-03-02,2021-03-01,2021-03-31,24.04%
2021-03-03,2021-03-01,2021-03-31,19.13%
2021-03-04,2021-03-01,2021-03-31,17.82%
2021-03-05,2021-03-01,2021-03-31,16.82%
2021-03-06,2021-03-01,2021-03-31,16.02%
2021-03-07,2021-03-01,2021-03-31,15.36%
2021-03-14,2021-03-01,2021-03-31,12.59%
2021-03-30,2021-03-01,2021-03-31,10.01%
2021-04-01,2021-04-01,2021-04-30,31.13%
2021-04-02,2021-04-01,2021-04-30,22.93%
2021-04-03,2021-04-01,2021-04-30,18.46%
2021-04-04,2021-04-01,2021-04-30,17.34%
2021-04-05,2021-04-01,2021-04-30,16.48%
2021-04-06,2021-04-01,2021-04-30,15.78%
2021-04-07,2021-04-01,2021-04-30,15.20%
2021-04-14,2021-04-01,2021-04-30,12.75%
2021-04-30,2021-04-01,2021-04-30,10.40%
2021-05-01,2021-05-01,2021-05-31,31.40%
2021-05-02,2021-05-01,2021-05-31,23.39%
2021-05-03,2021-05-01,2021-05-31,18.98%
2021-05-04,2021-05-01,2021-05-31,17.80%
2021-05-05,2021-05-01,2021-05-31,16.90%
2021-05-06,2021-05-01,2021-05-31,16.17%
2021-05-07,2021-05-01,2021-05-31,15.56%
2021-05-14,2021-05-01,2021-05-31,12.99%
2021-05-30,2021-05-01,2021-05-31,10.55%
2021-06-01,2021-06-01,2021-06-30,27.52%
2021-06-02,2021-06-01,2021-06-30,20.16%
2021-06-03,2021-06-01,2021-06-30,16.16%
2021-06-04,2021-06-01,2021-06-30,15.36%
2021-06-05,2021-06-01,2021-06-30,14.73%
2021-06-06,2021-06-01,2021-06-30,14.22%
2021-06-07,2021-06-01,2021-06-30,13.80%
2021-06-14,2021-06-01,2021-06-30,11.95%
2021-06-30,2021-06-01,2021-06-30,10.13%
2021-07-01,2021-07-01,2021-07-31,26.85%
2021-07-02,2021-07-01,2021-07-31,19.19%
2021-07-03,2021-07-01,2021-07-31,15.13%
2021-07-04,2021-07-01,2021-07-31,14.49%
2021-07-05,2021-07-01,2021-07-31,13.99%
2021-07-06,2021-07-01,2021-07-31,13.58%
2021-07-07,2021-07-01,2021-07-31,13.24%
2021-07-14,2021-07-01,2021-07-31,11.73%
2021-07-30,2021-07-01,2021-07-31,10.21%
2021-08-01,2021-08-01,2021-08-31,29.53%
2021-08-02,2021-08-01,2021-08-31,21.74%
2021-08-03,2021-08-01,2021-08-31,17.49%
2021-08-04,2021-08-01,2021-08-31,16.79%
2021-08-05,2021-08-01,2021-08-31,16.25%
2021-08-06,2021-08-01,2021-08-31,15.80%
2021-08-07,2021-08-01,2021-08-31,15.42%
2021-08-14,2021-08-01,2021-08-31,13.77%
2021-08-30,2021-08-01,2021-08-31,12.07%
2021-09-01,2021-09-01,2021-09-30,31.24%
2021-09-02,2021-09-01,2021-09-30,23.38%
2021-09-03,2021-09-01,2021-09-30,19.04%
2021-09-04,2021-09-01,2021-09-30,18.44%
2021-09-05,2021-09-01,2021-09-30,17.96%
2021-09-06,2021-09-01,2021-09-30,17.57%
2021-09-07,2021-09-01,2021-09-30,17.23%
2021-09-14,2021-09-01,2021-09-30,15.75%
2021-09-30,2021-09-01,2021-09-30,14.19%
2021-10-01,2021-10-01,2021-10-31,31.07%
2021-10-02,2021-10-01,2021-10-31,22.86%
2021-10-03,2021-10-01,2021-10-31,18.40%
2021-10-04,2021-10-01,2021-10-31,17.73%
2021-10-05,2021-10-01,2021-10-31,17.21%
2021-10-06,2021-10-01,2021-10-31,16.77%
2021-10-07,2021-10-01,2021-10-31,16.41%
2021-10-14,2021-10-01,2021-10-31,14.79%
2021-10-30,2021-10-01,2021-10-31,13.12%
2021-11-01,2021-11-01,2021-11-30,31.52%
2021-11-02,2021-11-01,2021-11-30,23.06%
2021-11-03,2021-11-01,2021-11-30,18.47%
2021-11-04,2021-11-01,2021-11-30,17.69%
2021-11-05,2021-11-01,2021-11-30,17.09%
2021-11-06,2021-11-01,2021-11-30,16.59%
2021-11-07,2021-11-01,2021-11-30,16.17%
2021-11-14,2021-11-01,2021-11-30,14.34%
2021-11-30,2021-11-01,2021-11-30,12.48%
2021-12-01,2021-12-01,2021-12-31,31.88%
2021-12-02,2021-12-01,2021-12-31,23.20%
2021-12-03,2021-12-01,2021-12-31,18.52%
2021-12-04,2021-12-01,2021-12-31,17.63%
2021-12-05,2021-12-01,2021-12-31,16.93%
2021-12-06,2021-12-01,2021-12-31,16.36%
2021-12-07,2021-12-01,2021-12-31,15.88%
2021-12-14,2021-12-01,2021-12-31,13.81%
2021-12-30,2021-12-01,2021-12-31,11.76%
