2020-11-05,2020-11-01,2020-11-30,19.78%
2020-11-06,2020-11-01,2020-11-30,18.85%
2020-11-07,2020-11-01,2020-11-30,18.08%
2020-11-14,2020-11-01,2020-11-30,14.85%
2020-11-30,2020-11-01,2020-11-30,11.83%
2020-12-01,2020-12-01,2020-12-31,37.09%
2020-12-02,2020-12-01,2020-12-31,28.07%
2020-12-03,2020-12-01,2020-12-31,23.03%
2020-12-04,2020-12-01,2020-12-31,21.37%
2020-12-05,2020-12-01,2020-12-31,20.09%
2020-12-06,2020-12-01,2020-12-31,19.08%
2020-12-07,2020-12-01,2020-12-31,18.24%
2020-12-14,2020-12-01,2020-12-31,14.76%
2020-12-30,2020-12-01,2020-12-31,11.56%
2021-01-01,2021-01-01,2021-01-31,38.07%
2021-01-02,2021-01-01,2021-01-31,28.09%
2021-01-03,2021-01-01,2021-01-31,22.65%
2021-01-04,2021-01-01,2021-01-31,21.21%
2021-01-05,2021-01-01,2021-01-31,20.11%
2021-01-06,2021-01-01,2021-01-31,19.22%
2021-01-07,2021-01-01,2021-01-31,18.48%
2021-01-14,2021-01-01,2021-01-31,15.37%
2021-01-30,2021-01-01,2021-01-31,12.42%
2021-02-01,2021-02-01,2021-02-28,33.50%
2021-02-02,2021-02-01,2021-02-28,23.99%
2021-02-03,2021-02-01,2021-02-28,18.94%
2021-02-04,2021-02-01,2021-02-28,17.66%
2021-02-05,2021-02-01,2021-02-28,16.68%
2021-02-06,2021-02-01,2021-02-28,15.90%
2021-02-07,2021-02-01,2021-02-28,15.25%
2021-02-14,2021-02-01,2021-02-28,12.53%
2021-02-27,2021-02-01,2021-02-28,9.99%
2021-03-01,2021-03-01,2021-03-31,34.01%
2021-03-02,2021-03-01,2021-03-31,25.76%
2021-03-03,2021-03-01,2021-03-31,21.15%
2021-03-04,2021-03-01,2021-03-31,19.87%
2021-03-05,2021-03-01,2021-03-31,18.88%
2021-03-06,2021-03-01,2021-03-31,18.09%
2021-03-07,2021-03-01,2021-03-31,17.42%
2021-03-14,2021-03-01,2021-03-31,14.61%
2021-03-30,2021-03-01,2021-03-31,11.92%
2021-04-01,2021-04-01,2021-04-30,33.62%
2021-04-02,2021-04-01,2021-04-30,25.67%
2021-04-03,2021-04-01,2021-04-30,21.20%
2021-04-04,2021-04-01,2021-04-30,19.86%
2021-04-05,2021-04-01,2021-04-30,18.83%
2021-04-06,2021-04-01,2021-04-30,18.00%
2021-04-07,2021-04-01,2021-04-30,17.30%
2021-04-14,2021-04-01,2021-04-30,14.39%
2021-04-30,2021-04-01,2021-04-30,11.64%
2021-05-01,2021-05-01,2021-05-31,30.17%
2021-05-02,2021-05-01,2021-05-31,23.79%
2021-05-03,2021-05-01,2021-05-31,20.10%
2021-05-04,2021-05-01,2021-05-31,19.01%
2021-05-05,2021-05-01,2021-05-31,18.16%
2021-05-06,2021-05-01,2021-05-31,17.48%
2021-05-07,2021-05-01,2021-05-31,16.91%
2021-05-14,2021-05-01,2021-05-31,14.45%
2021-05-30,2021-05-01,2021-05-31,12.06%
2021-06-01,2021-06-01,2021-06-30,32.51%
2021-06-02,2021-06-01,2021-06-30,22.75%
2021-06-03,2021-06-01,2021-06-30,17.65%
2021-06-04,2021-06-01,2021-06-30,16.51%
2021-06-05,2021-06-01,2021-06-30,15.63%
2021-06-06,2021-06-01,2021-06-30,14.92%
2021-06-07,2021-06-01,2021-06-30,14.33%
2021-06-14,2021-06-01,2021-06-30,11.86%
2021-06-30,2021-06-01,2021-06-30,9.53%
2021-07-01,2021-07-01,2021-07-31,31.59%
2021-07-02,2021-07-01,2021-07-31,23.28%
2021-07-03,2021-07-01,2021-07-31,18.74%
2021-07-04,2021-07-01,2021-07-31,17.83%
2021-07-05,2021-07-01,2021-07-31,17.12%
2021-07-06,2021-07-01,2021-07-31,16.55%
2021-07-07,2021-07-01,2021-07-31,16.06%
2021-07-14,2021-07-01,2021-07-31,13.96%
2021-07-30,2021-07-01,2021-07-31,11.88%
2021-08-01,2021-08-01,2021-08-31,35.18%
2021-08-02,2021-08-01,2021-08-31,26.15%
2021-08-03,2021-08-01,2021-08-31,21.19%
2021-08-04,2021-08-01,2021-08-31,20.12%
2021-08-05,2021-08-01,2021-08-31,19.29%
2021-08-06,2021-08-01,2021-08-31,18.61%
2021-08-07,2021-08-01,2021-08-31,18.04%
2021-08-14,2021-08-01,2021-08-31,15.59%
2021-08-30,2021-08-01,2021-08-31,13.17%
2021-09-01,2021-09-01,2021-09-30,34.35%
2021-09-02,2021-09-01,2021-09-30,24.90%
2021-09-03,2021-09-01,2021-09-30,19.82%
2021-09-04,2021-09-01,2021-09-30,18.85%
2021-09-05,2021-09-01,2021-09-30,18.10%
2021-09-06,2021-09-01,2021-09-30,17.48%
2021-09-07,2021-09-01,2021-09-30,16.97%
2021-09-14,2021-09-01,2021-09-30,14.74%
2021-09-30,2021-09-01,2021-09-30,12.53%
2021-10-01,2021-10-01,2021-10-31,33.96%
2021-10-02,2021-10-01,2021-10-31,24.31%
2021-10-03,2021-10-01,2021-10-31,19.17%
2021-10-04,2021-10-01,2021-10-31,18.45%
2021-10-05,2021-10-01,2021-10-31,17.88%
2021-10-06,2021-10-01,2021-10-31,17.41%
2021-10-07,2021-10-01,2021-10-31,17.01%
2021-10-14,2021-10-01,2021-10-31,15.27%
2021-10-30,2021-10-01,2021-10-31,13.47%
2021-11-01,2021-11-01,2021-11-30,35.15%
2021-11-02,2021-11-01,2021-11-30,26.01%
2021-11-03,2021-11-01,2021-11-30,21.00%
2021-11-04,2021-11-01,2021-11-30,20.10%
2021-11-05,2021-11-01,2021-11-30,19.40%
2021-11-06,2021-11-01,2021-11-30,18.82%
2021-11-07,2021-11-01,2021-11-30,18.33%
2021-11-14,2021-11-01,2021-11-30,16.21%
2021-11-30,2021-11-01,2021-11-30,14.05%
2021-12-01,2021-12-01,2021-12-31,37.32%
2021-12-02,2021-12-01,2021-12-31,27.43%
2021-12-03,2021-12-01,2021-12-31,22.05%
2021-12-04,2021-12-01,2021-12-31,20.53%
2021-12-05,2021-12-01,2021-12-31,19.36%
2021-12-06,2021-12-01,2021-12-31,18.43%
2021-12-07,2021-12-01,2021-12-31,17.66%
2021-12-14,2021-12-01,2021-12-31,14.44%
2021-12-30,2021-12-01,2021-12-31,11.44%
