2020-08-05,2020-08-01,2020-08-31,13.36%
2020-08-06,2020-08-01,2020-08-31,12.24%
2020-08-07,2020-08-01,2020-08-31,11.34%
2020-08-14,2020-08-01,2020-08-31,7.93%
2020-08-30,2020-08-01,2020-08-31,5.25%
2020-09-01,2020-09-01,2020-09-30,28.39%
2020-09-02,2020-09-01,2020-09-30,19.06%
2020-09-03,2020-09-01,2020-09-30,14.37%
2020-09-04,2020-09-01,2020-09-30,13.01%
2020-09-05,2020-09-01,2020-09-30,11.99%
2020-09-06,2020-09-01,2020-09-30,11.20%
2020-09-07,2020-09-01,2020-09-30,10.55%
2020-09-14,2020-09-01,2020-09-30,7.98%
2020-09-30,2020-09-01,2020-09-30,5.77%
2020-10-01,2020-10-01,2020-10-31,28.23%
2020-10-02,2020-10-01,2020-10-31,18.22%
2020-10-03,2020-10-01,2020-10-31,13.35%
2020-10-04,2020-10-01,2020-10-31,12.28%
2020-10-05,2020-10-01,2020-10-31,11.47%
2020-10-06,2020-10-01,2020-10-31,10.83%
2020-10-07,2020-10-01,2020-10-31,10.30%
2020-10-14,2020-10-01,2020-10-31,8.14%
2020-10-30,2020-10-01,2020-10-31,6.20%
2020-11-01,2020-11-01,2020-11-30,25.37%
2020-11-02,2020-11-01,2020-11-30,17.09%
2020-11-03,2020-11-01,2020-11-30,12.92%
2020-11-04,2020-11-01,2020-11-30,12.01%
2020-11-05,2020-11-01,2020-11-30,11.31%
2020-11-06,2020-11-01,2020-11-30,10.76%
2020-11-07,2020-11-01,2020-11-30,10.30%
2020-11-14,2020-11-01,2020-11-30,8.39%
2020-11-30,2020-11-01,2020-11-30,6.62%
2020-12-01,2020-12-01,2020-12-31,27.60%
2020-12-02,2020-12-01,2020-12-31,17.87%
2020-12-03,2020-12-01,2020-12-31,13.12%
2020-12-04,2020-12-01,2020-12-31,12.16%
2020-12-05,2020-12-01,2020-12-31,11.43%
2020-12-06,2020-12-01,2020-12-31,10.85%
2020-12-07,2020-12-01,2020-12-31,10.36%
2020-12-14,2020-12-01,2020-12-31,8.37%
2020-12-30,2020-12-01,2020-12-31,6.53%
2021-01-01,2021-01-01,2021-01-31,25.78%
2021-01-02,2021-01-01,2021-01-31,18.06%
2021-01-03,2021-01-01,2021-01-31,14.03%
2021-01-04,2021-01-01,2021-01-31,13.06%
2021-01-05,2021-01-01,2021-01-31,12.32%
2021-01-06,2021-01-01,2021-01-31,11.72%
2021-01-07,2021-01-01,2021-01-31,11.23%
2021-01-14,2021-01-01,2021-01-31,9.19%
2021-01-30,2021-01-01,2021-01-31,7.28%
2021-02-01,2021-02-01,2021-02-28,23.24%
2021-02-02,2021-02-01,2021-02-28,15.18%
2021-02-03,2021-02-01,2021-02-28,11.22%
2021-02-04,2021-02-01,2021-02-28,10.44%
2021-02-05,2021-02-01,2021-02-28,9.84%
2021-02-06,2021-02-01,2021-02-28,9.36%
2021-02-07,2021-02-01,2021-02-28,8.96%
2021-02-14,2021-02-01,2021-02-28,7.30%
2021-02-27,2021-02-01,2021-02-28,5.77%
2021-03-01,2021-03-01,2021-03-31,21.34%
2021-03-02,2021-03-01,2021-03-31,13.59%
2021-03-03,2021-03-01,2021-03-31,9.87%
2021-03-04,2021-03-01,2021-03-31,9.17%
2021-03-05,2021-03-01,2021-03-31,8.64%
2021-03-06,2021-03-01,2021-03-31,8.21%
2021-03-07,2021-03-01,2021-03-31,7.86%
2021-03-14,2021-03-01,2021-03-31,6.40%
2021-03-30,2021-03-01,2021-03-31,5.04%
2021-04-01,2021-04-01,2021-04-30,19.97%
2021-04-02,2021-04-01,2021-04-30,13.15%
2021-04-03,2021-04-01,2021-04-30,9.78%
2021-04-04,2021-04-01,2021-04-30,9.13%
2021-04-05,2021-04-01,2021-04-30,8.64%
2021-04-06,2021-04-01,2021-04-30,8.24%
2021-04-07,2021-04-01,2021-04-30,7.91%
2021-04-14,2021-04-01,2021-04-30,6.52%
2021-04-30,2021-04-01,2021-04-30,5.22%
2021-05-01,2021-05-01,2021-05-31,20.32%
2021-05-02,2021-05-01,2021-05-31,12.76%
2021-05-03,2021-05-01,2021-05-31,9.17%
2021-05-04,2021-05-01,2021-05-31,8.52%
2021-05-05,2021-05-01,2021-05-31,8.02%
2021-05-06,2021-05-01,2021-05-31,7.62%
2021-05-07,2021-05-01,2021-05-31,7.29%
2021-05-14,2021-05-01,2021-05-31,5.91%
2021-05-30,2021-05-01,2021-05-31,4.65%
2021-06-01,2021-06-01,2021-06-30,25.06%
2021-06-02,2021-06-01,2021-06-30,16.57%
2021-06-03,2021-06-01,2021-06-30,12.35%
2021-06-04,2021-06-01,2021-06-30,11.34%
2021-06-05,2021-06-01,2021-06-30,10.58%
2021-06-06,2021-06-01,2021-06-30,9.97%
2021-06-07,2021-06-01,2021-06-30,9.48%
2021-06-14,2021-06-01,2021-06-30,7.46%
2021-06-30,2021-06-01,2021-06-30,5.65%
2021-07-01,2021-07-01,2021-07-31,23.67%
2021-07-02,2021-07-01,2021-07-31,16.30%
2021-07-03,2021-07-01,2021-07-31,12.51%
2021-07-04,2021-07-01,2021-07-31,11.59%
2021-07-05,2021-07-01,2021-07-31,10.89%
2021-07-06,2021-07-01,2021-07-31,10.33%
2021-07-07,2021-07-01,2021-07-31,9.87%
2021-07-14,2021-07-01,2021-07-31,7.97%
2021-07-30,2021-07-01,2021-07-31,6.22%
2021-08-01,2021-08-01,2021-08-31,22.94%
2021-08-02,2021-08-01,2021-08-31,15.72%
2021-08-03,2021-08-01,2021-08-31,12.03%
2021-08-04,2021-08-01,2021-08-31,11.24%
2021-08-05,2021-08-01,2021-08-31,10.63%
2021-08-06,2021-08-01,2021-08-31,10.14%
2021-08-07,2021-08-01,2021-08-31,9.74%
2021-08-14,2021-08-01,2021-08-31,8.04%
2021-08-30,2021-08-01,2021-08-31,6.45%
2021-09-01,2021-09-01,2021-09-30,24.99%
2021-09-02,2021-09-01,2021-09-30,17.23%
2021-09-03,2021-09-01,2021-09-30,13.24%
2021-09-04,2021-09-01,2021-09-30,12.49%
2021-09-05,2021-09-01,2021-09-30,11.91%
2021-09-06,2021-09-01,2021-09-30,11.44%
2021-09-07,2021-09-01,2021-09-30,11.05%
2021-09-14,2021-09-01,2021-09-30,9.38%
2021-09-30,2021-09-01,2021-09-30,7.76%
2021-10-01,2021-10-01,2021-10-31,24.04%
2021-10-02,2021-10-01,2021-10-31,16.26%
2021-10-03,2021-10-01,2021-10-31,12.32%
2021-10-04,2021-10-01,2021-10-31,11.56%
2021-10-05,2021-10-01,2021-10-31,10.98%
2021-10-06,2021-10-01,2021-10-31,10.51%
2021-10-07,2021-10-01,2021-10-31,10.12%
2021-10-14,2021-10-01,2021-10-31,8.46%
2021-10-30,2021-10-01,2021-10-31,6.88%
2021-11-01,2021-11-01,2021-11-30,22.68%
2021-11-02,2021-11-01,2021-11-30,15.33%
2021-11-03,2021-11-01,2021-11-30,11.60%
2021-11-04,2021-11-01,2021-11-30,10.88%
2021-11-05,2021-11-01,2021-11-30,10.33%
2021-11-06,2021-11-01,2021-11-30,9.88%
2021-11-07,2021-11-01,2021-11-30,9.51%
2021-11-14,2021-11-01,2021-11-30,7.94%
2021-11-30,2021-11-01,2021-11-30,6.45%
2021-12-01,2021-12-01,2021-12-31,25.52%
2021-12-02,2021-12-01,2021-12-31,17.45%
2021-12-03,2021-12-01,2021-12-31,13.32%
2021-12-04,2021-12-01,2021-12-31,12.56%
2021-12-05,2021-12-01,2021-12-31,11.97%
2021-12-06,2021-12-01,2021-12-31,11.49%
2021-12-07,2021-12-01,2021-12-31,11.09%
2021-12-14,2021-12-01,2021-12-31,9.38%
2021-12-30,2021-12-01,2021-12-31,7.74%
