2021-02-01,2021-02-01,2021-02-28,28.29%
2021-02-02,2021-02-01,2021-02-28,21.76%
2021-02-03,2021-02-01,2021-02-28,18.07%
2021-02-04,2021-02-01,2021-02-28,16.69%
2021-02-05,2021-02-01,2021-02-28,15.65%
2021-02-06,2021-02-01,2021-02-28,14.82%
2021-02-07,2021-02-01,2021-02-28,14.14%
2021-02-14,2021-02-01,2021-02-28,11.32%
2021-02-27,2021-02-01,2021-02-28,8.75%
2021-03-01,2021-03-01,2021-03-31,25.03%
2021-03-02,2021-03-01,2021-03-31,17.51%
2021-03-03,2021-03-01,2021-03-31,13.58%
2021-03-04,2021-03-01,2021-03-31,12.36%
2021-03-05,2021-03-01,2021-03-31,11.44%
2021-03-06,2021-03-01,2021-03-31,10.72%
2021-03-07,2021-03-01,2021-03-31,10.13%
2021-03-14,2021-03-01,2021-03-31,7.77%
2021-03-30,2021-03-01,2021-03-31,5.72%
2021-04-01,2021-04-01,2021-04-30,23.43%
2021-04-02,2021-04-01,2021-04-30,15.62%
2021-04-03,2021-04-01,2021-04-30,11.72%
2021-04-04,2021-04-01,2021-04-30,10.52%
2021-04-05,2021-04-01,2021-04-30,9.63%
2021-04-06,2021-04-01,2021-04-30,8.94%
2021-04-07,2021-04-01,2021-04-30,8.38%
2021-04-14,2021-04-01,2021-04-30,6.18%
2021-04-30,2021-04-01,2021-04-30,4.35%
2021-05-01,2021-05-01,2021-05-31,22.86%
2021-05-02,2021-05-01,2021-05-31,14.61%
2021-05-03,2021-05-01,2021-05-31,10.63%
2021-05-04,2021-05-01,2021-05-31,9.38%
2021-05-05,2021-05-01,2021-05-31,8.47%
2021-05-06,2021-05-01,2021-05-31,7.76%
2021-05-07,2021-05-01,2021-05-31,7.20%
2021-05-14,2021-05-01,2021-05-31,5.06%
2021-05-30,2021-05-01,2021-05-31,3.37%
2021-06-01,2021-06-01,2021-06-30,22.06%
2021-06-02,2021-06-01,2021-06-30,13.73%
2021-06-03,2021-06-01,2021-06-30,9.81%
2021-06-04,2021-06-01,2021-06-30,8.60%
2021-06-05,2021-06-01,2021-06-30,7.72%
2021-06-06,2021-06-01,2021-06-30,7.05%
2021-06-07,2021-06-01,2021-06-30,6.52%
2021-06-14,2021-06-01,2021-06-30,4.50%
2021-06-30,2021-06-01,2021-06-30,2.94%
2021-07-01,2021-07-01,2021-07-31,20.56%
2021-07-02,2021-07-01,2021-07-31,12.25%
2021-07-03,2021-07-01,2021-07-31,8.48%
2021-07-04,2021-07-01,2021-07-31,7.50%
2021-07-05,2021-07-01,2021-07-31,6.78%
2021-07-06,2021-07-01,2021-07-31,6.23%
2021-07-07,2021-07-01,2021-07-31,5.78%
2021-07-14,2021-07-01,2021-07-31,4.09%
2021-07-30,2021-07-01,2021-07-31,2.74%
2021-08-01,2021-08-01,2021-08-31,20.46%
2021-08-02,2021-08-01,2021-08-31,12.25%
2021-08-03,2021-08-01,2021-08-31,8.51%
2021-08-04,2021-08-01,2021-08-31,7.69%
2021-08-05,2021-08-01,2021-08-31,7.09%
2021-08-06,2021-08-01,2021-08-31,6.61%
2021-08-07,2021-08-01,2021-08-31,6.23%
2021-08-14,2021-08-01,2021-08-31,4.69%
2021-08-30,2021-08-01,2021-08-31,3.38%
2021-09-01,2021-09-01,2021-09-30,20.64%
2021-09-02,2021-09-01,2021-09-30,12.14%
2021-09-03,2021-09-01,2021-09-30,8.33%
2021-09-04,2021-09-01,2021-09-30,7.53%
2021-09-05,2021-09-01,2021-09-30,6.94%
2021-09-06,2021-09-01,2021-09-30,6.48%
2021-09-07,2021-09-01,2021-09-30,6.10%
2021-09-14,2021-09-01,2021-09-30,4.60%
2021-09-30,2021-09-01,2021-09-30,3.32%
2021-10-01,2021-10-01,2021-10-31,20.31%
2021-10-02,2021-10-01,2021-10-31,12.04%
2021-10-03,2021-10-01,2021-10-31,8.30%
2021-10-04,2021-10-01,2021-10-31,7.50%
2021-10-05,2021-10-01,2021-10-31,6.90%
2021-10-06,2021-10-01,2021-10-31,6.43%
2021-10-07,2021-10-01,2021-10-31,6.05%
2021-10-14,2021-10-01,2021-10-31,4.54%
2021-10-30,2021-10-01,2021-10-31,3.26%
2021-11-01,2021-11-01,2021-11-30,21.39%
2021-11-02,2021-11-01,2021-11-30,12.71%
2021-11-03,2021-11-01,2021-11-30,8.79%
2021-11-04,2021-11-01,2021-11-30,7.88%
2021-11-05,2021-11-01,2021-11-30,7.22%
2021-11-06,2021-11-01,2021-11-30,6.70%
2021-11-07,2021-11-01,2021-11-30,6.28%
2021-11-14,2021-11-01,2021-11-30,4.63%
2021-11-30,2021-11-01,2021-11-30,3.25%
2021-12-01,2021-12-01,2021-12-31,23.00%
2021-12-02,2021-12-01,2021-12-31,13.73%
2021-12-03,2021-12-01,2021-12-31,9.52%
2021-12-04,2021-12-01,2021-12-31,8.43%
2021-12-05,2021-12-01,2021-12-31,7.63%
2021-12-06,2021-12-01,2021-12-31,7.02%
2021-12-07,2021-12-01,2021-12-31,6.52%
2021-12-14,2021-12-01,2021-12-31,4.63%
2021-12-30,2021-12-01,2021-12-31,3.11%
