2021-03-07,2021-03-01,2021-03-31,15.14%
2021-03-14,2021-03-01,2021-03-31,12.28%
2021-03-30,2021-03-01,2021-03-31,9.64%
2021-04-01,2021-04-01,2021-04-30,31.96%
2021-04-02,2021-04-01,2021-04-30,23.84%
2021-04-03,2021-04-01,2021-04-30,19.36%
2021-04-04,2021-04-01,2021-04-30,18.05%
2021-04-05,2021-04-01,2021-04-30,17.04%
2021-04-06,2021-04-01,2021-04-30,16.23%
2021-04-07,2021-04-01,2021-04-30,15.56%
2021-04-14,2021-04-01,2021-04-30,12.76%
2021-04-30,2021-04-01,2021-04-30,10.15%
2021-05-01,2021-05-01,2021-05-31,28.77%
2021-05-02,2021-05-01,2021-05-31,22.76%
2021-05-03,2021-05-01,2021-05-31,19.27%
2021-05-04,2021-05-01,2021-05-31,18.08%
2021-05-05,2021-05-01,2021-05-31,17.16%
2021-05-06,2021-05-01,2021-05-31,16.42%
2021-05-07,2021-05-01,2021-05-31,15.81%
2021-05-14,2021-05-01,2021-05-31,13.21%
2021-05-30,2021-05-01,2021-05-31,10.73%
2021-06-01,2021-06-01,2021-06-30,29.09%
2021-06-02,2021-06-01,2021-06-30,21.68%
2021-06-03,2021-06-01,2021-06-30,17.59%
2021-06-04,2021-06-01,2021-06-30,16.18%
2021-06-05,2021-06-01,2021-06-30,15.10%
2021-06-06,2021-06-01,2021-06-30,14.25%
2021-06-07,2021-06-01,2021-06-30,13.55%
2021-06-14,2021-06-01,2021-06-30,10.69%
2021-06-30,2021-06-01,2021-06-30,8.13%
2021-07-01,2021-07-01,2021-07-31,26.80%
2021-07-02,2021-07-01,2021-07-31,19.21%
2021-07-03,2021-07-01,2021-07-31,15.17%
2021-07-04,2021-07-01,2021-07-31,14.38%
2021-07-05,2021-07-01,2021-07-31,13.77%
2021-07-06,2021-07-01,2021-07-31,13.27%
2021-07-07,2021-07-01,2021-07-31,12.85%
2021-07-14,2021-07-01,2021-07-31,11.06%
2021-07-30,2021-07-01,2021-07-31,9.30%
2021-08-01,2021-08-01,2021-08-31,27.70%
2021-08-02,2021-08-01,2021-08-31,20.73%
2021-08-03,2021-08-01,2021-08-31,16.87%
2021-08-04,2021-08-01,2021-08-31,15.92%
2021-08-05,2021-08-01,2021-08-31,15.18%
2021-08-06,2021-08-01,2021-08-31,14.59%
2021-08-07,2021-08-01,2021-08-31,14.09%
2021-08-14,2021-08-01,2021-08-31,11.96%
2021-08-30,2021-08-01,2021-08-31,9.90%
2021-09-01,2021-09-01,2021-09-30,31.39%
2021-09-02,2021-09-01,2021-09-30,23.42%
2021-09-03,2021-09-01,2021-09-30,19.03%
2021-09-04,2021-09-01,2021-09-30,17.94%
2021-09-05,2021-09-01,2021-09-30,17.10%
2021-09-06,2021-09-01,2021-09-30,16.42%
2021-09-07,2021-09-01,2021-09-30,15.86%
2021-09-14,2021-09-01,2021-09-30,13.44%
2021-09-30,2021-09-01,2021-09-30,11.11%
2021-10-01,2021-10-01,2021-10-31,34.51%
2021-10-02,2021-10-01,2021-10-31,26.32%
2021-10-03,2021-10-01,2021-10-31,21.72%
2021-10-04,2021-10-01,2021-10-31,20.61%
2021-10-05,2021-10-01,2021-10-31,19.76%
2021-10-06,2021-10-01,2021-10-31,19.06%
2021-10-07,2021-10-01,2021-10-31,18.47%
2021-10-14,2021-10-01,2021-10-31,15.96%
2021-10-30,2021-10-01,2021-10-31,13.47%
2021-11-01,2021-11-01,2021-11-30,36.91%
2021-11-02,2021-11-01,2021-11-30,26.84%
2021-11-03,2021-11-01,2021-11-30,21.42%
2021-11-04,2021-11-01,2021-11-30,20.23%
2021-11-05,2021-11-01,2021-11-30,19.31%
2021-11-06,2021-11-01,2021-11-30,18.56%
2021-11-07,2021-11-01,2021-11-30,17.94%
2021-11-14,2021-11-01,2021-11-30,15.27%
2021-11-30,2021-11-01,2021-11-30,12.68%
2021-12-01,2021-12-01,2021-12-31,38.08%
2021-12-02,2021-12-01,2021-12-31,27.82%
2021-12-03,2021-12-01,2021-12-31,22.27%
2021-12-04,2021-12-01,2021-12-31,20.69%
2021-12-05,2021-12-01,2021-12-31,19.47%
2021-12-06,2021-12-01,2021-12-31,18.50%
2021-12-07,2021-12-01,2021-12-31,17.70%
2021-12-14,2021-12-01,2021-12-31,14.38%
2021-12-30,2021-12-01,2021-12-31,11.31%
